s_p,s_n,cluster_label,cluster_type
886.0,-420.0,1,cluster_1
665.0,-467.0,1,cluster_1
816.0,-402.0,1,cluster_1
652.0,-333.0,1,cluster_1
718.0,-311.0,1,cluster_1
815.0,-609.0,1,cluster_1
825.0,-403.0,1,cluster_1
600.0,-326.0,1,cluster_1
764.0,-631.0,1,cluster_1
613.0,-550.0,1,cluster_1
818.0,-525.0,1,cluster_1
756.0,-627.0,1,cluster_1
537.0,-475.0,1,cluster_1
719.0,-396.0,1,cluster_1
762.0,-691.0,1,cluster_1
746.0,-368.0,1,cluster_1
713.0,-422.0,1,cluster_1
623.0,-657.0,1,cluster_1
856.0,-357.0,1,cluster_1
501.0,-376.0,1,cluster_1
686.0,-435.0,1,cluster_1
707.0,-436.0,1,cluster_1
743.0,-417.0,1,cluster_1
707.0,-546.0,1,cluster_1
702.0,-533.0,1,cluster_1
745.0,-768.0,1,cluster_1
719.0,-558.0,1,cluster_1
677.0,-506.0,1,cluster_1
512.0,-687.0,1,cluster_1
792.0,-454.0,1,cluster_1
684.0,-726.0,1,cluster_1
796.0,-415.0,1,cluster_1
661.0,-391.0,1,cluster_1
820.0,-543.0,1,cluster_1
660.0,-432.0,1,cluster_1
803.0,-762.0,1,cluster_1
777.0,-731.0,1,cluster_1
828.0,-533.0,1,cluster_1
653.0,-414.0,1,cluster_1
721.0,-813.0,1,cluster_1
559.0,-472.0,1,cluster_1
649.0,-717.0,1,cluster_1
745.0,-426.0,1,cluster_1
766.0,-393.0,1,cluster_1
751.0,-417.0,1,cluster_1
855.0,-433.0,1,cluster_1
814.0,-356.0,1,cluster_1
660.0,-778.0,1,cluster_1
540.0,-571.0,1,cluster_1
762.0,-437.0,1,cluster_1
563.0,-633.0,1,cluster_1
749.0,-418.0,1,cluster_1
741.0,-411.0,1,cluster_1
753.0,-451.0,1,cluster_1
699.0,-719.0,1,cluster_1
679.0,-787.0,1,cluster_1
867.0,-415.0,1,cluster_1
749.0,-544.0,1,cluster_1
790.0,-806.0,1,cluster_1
784.0,-759.0,1,cluster_1
686.0,-434.0,1,cluster_1
668.0,-451.0,1,cluster_1
684.0,-713.0,1,cluster_1
528.0,-425.0,1,cluster_1
685.0,-515.0,1,cluster_1
714.0,-401.0,1,cluster_1
634.0,-627.0,1,cluster_1
784.0,-660.0,1,cluster_1
681.0,-491.0,1,cluster_1
780.0,-421.0,1,cluster_1
770.0,-455.0,1,cluster_1
776.0,-766.0,1,cluster_1
709.0,-523.0,1,cluster_1
809.0,-434.0,1,cluster_1
679.0,-386.0,1,cluster_1
759.0,-704.0,1,cluster_1
679.0,-475.0,1,cluster_1
706.0,-403.0,1,cluster_1
672.0,-735.0,1,cluster_1
822.0,-734.0,1,cluster_1
626.0,-392.0,1,cluster_1
714.0,-563.0,1,cluster_1
557.0,-607.0,1,cluster_1
601.0,-588.0,1,cluster_1
804.0,-402.0,1,cluster_1
623.0,-434.0,1,cluster_1
752.0,-394.0,1,cluster_1
739.0,-415.0,1,cluster_1
690.0,-415.0,1,cluster_1
761.0,-623.0,1,cluster_1
696.0,-738.0,1,cluster_1
731.0,-475.0,1,cluster_1
779.0,-690.0,1,cluster_1
769.0,-411.0,1,cluster_1
706.0,-428.0,1,cluster_1
546.0,-509.0,1,cluster_1
816.0,-421.0,1,cluster_1
806.0,-602.0,1,cluster_1
727.0,-420.0,1,cluster_1
669.0,-675.0,1,cluster_1
659.0,-428.0,1,cluster_1
737.0,-490.0,1,cluster_1
689.0,-747.0,1,cluster_1
693.0,-662.0,1,cluster_1
753.0,-394.0,1,cluster_1
786.0,-749.0,1,cluster_1
744.0,-688.0,1,cluster_1
715.0,-764.0,1,cluster_1
783.0,-588.0,1,cluster_1
663.0,-688.0,1,cluster_1
717.0,-421.0,1,cluster_1
734.0,-431.0,1,cluster_1
717.0,-356.0,1,cluster_1
756.0,-726.0,1,cluster_1
653.0,-499.0,1,cluster_1
754.0,-515.0,1,cluster_1
826.0,-722.0,1,cluster_1
761.0,-824.0,1,cluster_1
787.0,-708.0,1,cluster_1
788.0,-750.0,1,cluster_1
684.0,-673.0,1,cluster_1
737.0,-597.0,1,cluster_1
656.0,-393.0,1,cluster_1
725.0,-547.0,1,cluster_1
714.0,-417.0,1,cluster_1
678.0,-357.0,1,cluster_1
663.0,-675.0,1,cluster_1
693.0,-725.0,1,cluster_1
769.0,-418.0,1,cluster_1
760.0,-413.0,1,cluster_1
819.0,-764.0,1,cluster_1
822.0,-518.0,1,cluster_1
715.0,-401.0,1,cluster_1
535.0,-335.0,1,cluster_1
792.0,-697.0,1,cluster_1
800.0,-719.0,1,cluster_1
758.0,-345.0,1,cluster_1
730.0,-598.0,1,cluster_1
604.0,-675.0,1,cluster_1
734.0,-597.0,1,cluster_1
787.0,-737.0,1,cluster_1
657.0,-472.0,1,cluster_1
722.0,-577.0,1,cluster_1
628.0,-626.0,1,cluster_1
606.0,-377.0,1,cluster_1
638.0,-666.0,1,cluster_1
789.0,-754.0,1,cluster_1
521.0,-607.0,1,cluster_1
759.0,-390.0,1,cluster_1
683.0,-741.0,1,cluster_1
579.0,-252.0,1,cluster_1
822.0,-519.0,1,cluster_1
798.0,-690.0,1,cluster_1
713.0,-775.0,1,cluster_1
555.0,-573.0,1,cluster_1
711.0,-533.0,1,cluster_1
728.0,-765.0,1,cluster_1
676.0,-650.0,1,cluster_1
670.0,-625.0,1,cluster_1
630.0,-413.0,1,cluster_1
778.0,-687.0,1,cluster_1
652.0,-723.0,1,cluster_1
814.0,-737.0,1,cluster_1
740.0,-676.0,1,cluster_1
705.0,-328.0,1,cluster_1
738.0,-414.0,1,cluster_1
804.0,-495.0,1,cluster_1
757.0,-706.0,1,cluster_1
753.0,-457.0,1,cluster_1
761.0,-413.0,1,cluster_1
657.0,-652.0,1,cluster_1
735.0,-656.0,1,cluster_1
653.0,-527.0,1,cluster_1
722.0,-747.0,1,cluster_1
656.0,-696.0,1,cluster_1
665.0,-407.0,1,cluster_1
766.0,-766.0,1,cluster_1
697.0,-416.0,1,cluster_1
480.0,-399.0,1,cluster_1
805.0,-397.0,1,cluster_1
771.0,-423.0,1,cluster_1
785.0,-777.0,1,cluster_1
765.0,-761.0,1,cluster_1
647.0,-386.0,1,cluster_1
692.0,-641.0,1,cluster_1
775.0,-409.0,1,cluster_1
747.0,-558.0,1,cluster_1
641.0,-654.0,1,cluster_1
609.0,-636.0,1,cluster_1
824.0,-424.0,1,cluster_1
730.0,-813.0,1,cluster_1
808.0,-678.0,1,cluster_1
780.0,-637.0,1,cluster_1
723.0,-441.0,1,cluster_1
766.0,-523.0,1,cluster_1
745.0,-405.0,1,cluster_1
674.0,-405.0,1,cluster_1
765.0,-696.0,1,cluster_1
766.0,-678.0,1,cluster_1
720.0,-528.0,1,cluster_1
765.0,-427.0,1,cluster_1
777.0,-572.0,1,cluster_1
771.0,-777.0,1,cluster_1
773.0,-703.0,1,cluster_1
730.0,-568.0,1,cluster_1
656.0,-646.0,1,cluster_1
725.0,-447.0,1,cluster_1
757.0,-420.0,1,cluster_1
730.0,-396.0,1,cluster_1
744.0,-385.0,1,cluster_1
845.0,-602.0,1,cluster_1
841.0,-332.0,1,cluster_1
644.0,-613.0,1,cluster_1
661.0,-354.0,1,cluster_1
773.0,-413.0,1,cluster_1
709.0,-769.0,1,cluster_1
762.0,-411.0,1,cluster_1
581.0,-476.0,1,cluster_1
678.0,-517.0,1,cluster_1
824.0,-381.0,1,cluster_1
690.0,-647.0,1,cluster_1
668.0,-627.0,1,cluster_1
682.0,-586.0,1,cluster_1
751.0,-725.0,1,cluster_1
670.0,-690.0,1,cluster_1
739.0,-390.0,1,cluster_1
806.0,-875.0,1,cluster_1
696.0,-443.0,1,cluster_1
620.0,-404.0,1,cluster_1
832.0,-353.0,1,cluster_1
779.0,-383.0,1,cluster_1
681.0,-290.0,1,cluster_1
743.0,-405.0,1,cluster_1
639.0,-390.0,1,cluster_1
561.0,-492.0,1,cluster_1
740.0,-675.0,1,cluster_1
709.0,-706.0,1,cluster_1
713.0,-658.0,1,cluster_1
819.0,-659.0,1,cluster_1
658.0,-700.0,1,cluster_1
776.0,-770.0,1,cluster_1
754.0,-413.0,1,cluster_1
631.0,-479.0,1,cluster_1
802.0,-403.0,1,cluster_1
778.0,-774.0,1,cluster_1
658.0,-607.0,1,cluster_1
790.0,-486.0,1,cluster_1
695.0,-418.0,1,cluster_1
777.0,-760.0,1,cluster_1
656.0,-323.0,1,cluster_1
742.0,-419.0,1,cluster_1
554.0,-545.0,1,cluster_1
681.0,-758.0,1,cluster_1
690.0,-377.0,1,cluster_1
588.0,-359.0,1,cluster_1
772.0,-439.0,1,cluster_1
759.0,-424.0,1,cluster_1
589.0,-271.0,1,cluster_1
826.0,-404.0,1,cluster_1
574.0,-433.0,1,cluster_1
608.0,-675.0,1,cluster_1
643.0,-336.0,1,cluster_1
768.0,-752.0,1,cluster_1
745.0,-398.0,1,cluster_1
811.0,-418.0,1,cluster_1
484.0,-643.0,1,cluster_1
772.0,-406.0,1,cluster_1
464.0,-428.0,1,cluster_1
598.0,-449.0,1,cluster_1
774.0,-763.0,1,cluster_1
497.0,-646.0,1,cluster_1
804.0,-397.0,1,cluster_1
402.0,-404.0,1,cluster_1
804.0,-719.0,1,cluster_1
709.0,-618.0,1,cluster_1
698.0,-701.0,1,cluster_1
644.0,-540.0,1,cluster_1
703.0,-664.0,1,cluster_1
747.0,-716.0,1,cluster_1
755.0,-603.0,1,cluster_1
765.0,-414.0,1,cluster_1
756.0,-498.0,1,cluster_1
662.0,-528.0,1,cluster_1
678.0,-635.0,1,cluster_1
734.0,-378.0,1,cluster_1
749.0,-715.0,1,cluster_1
732.0,-441.0,1,cluster_1
696.0,-567.0,1,cluster_1
871.0,-801.0,1,cluster_1
662.0,-466.0,1,cluster_1
545.0,-432.0,1,cluster_1
646.0,-579.0,1,cluster_1
732.0,-414.0,1,cluster_1
673.0,-675.0,1,cluster_1
787.0,-407.0,1,cluster_1
532.0,-293.0,1,cluster_1
684.0,-551.0,1,cluster_1
639.0,-477.0,1,cluster_1
711.0,-652.0,1,cluster_1
652.0,-612.0,1,cluster_1
676.0,-540.0,1,cluster_1
737.0,-537.0,1,cluster_1
531.0,-512.0,1,cluster_1
743.0,-725.0,1,cluster_1
730.0,-410.0,1,cluster_1
760.0,-420.0,1,cluster_1
662.0,-745.0,1,cluster_1
689.0,-401.0,1,cluster_1
743.0,-401.0,1,cluster_1
754.0,-361.0,1,cluster_1
721.0,-734.0,1,cluster_1
711.0,-737.0,1,cluster_1
562.0,-251.0,1,cluster_1
749.0,-394.0,1,cluster_1
761.0,-645.0,1,cluster_1
706.0,-628.0,1,cluster_1
728.0,-604.0,1,cluster_1
786.0,-590.0,1,cluster_1
795.0,-391.0,1,cluster_1
744.0,-600.0,1,cluster_1
322.0,-344.0,1,cluster_1
845.0,-400.0,1,cluster_1
808.0,-699.0,1,cluster_1
592.0,-407.0,1,cluster_1
664.0,-796.0,1,cluster_1
661.0,-397.0,1,cluster_1
734.0,-652.0,1,cluster_1
856.0,-433.0,1,cluster_1
813.0,-647.0,1,cluster_1
633.0,-497.0,1,cluster_1
594.0,-443.0,1,cluster_1
682.0,-438.0,1,cluster_1
685.0,-500.0,1,cluster_1
850.0,-443.0,1,cluster_1
789.0,-404.0,1,cluster_1
688.0,-598.0,1,cluster_1
735.0,-704.0,1,cluster_1
758.0,-592.0,1,cluster_1
673.0,-442.0,1,cluster_1
722.0,-621.0,1,cluster_1
845.0,-502.0,1,cluster_1
619.0,-640.0,1,cluster_1
741.0,-688.0,1,cluster_1
676.0,-771.0,1,cluster_1
763.0,-532.0,1,cluster_1
637.0,-583.0,1,cluster_1
773.0,-463.0,1,cluster_1
651.0,-561.0,1,cluster_1
621.0,-513.0,1,cluster_1
707.0,-416.0,1,cluster_1
691.0,-718.0,1,cluster_1
684.0,-392.0,1,cluster_1
630.0,-378.0,1,cluster_1
675.0,-433.0,1,cluster_1
754.0,-668.0,1,cluster_1
685.0,-847.0,1,cluster_1
783.0,-398.0,1,cluster_1
498.0,-500.0,1,cluster_1
747.0,-775.0,1,cluster_1
640.0,-574.0,1,cluster_1
921.0,-749.0,1,cluster_1
781.0,-849.0,1,cluster_1
815.0,-398.0,1,cluster_1
541.0,-821.0,1,cluster_1
578.0,-592.0,1,cluster_1
715.0,-729.0,1,cluster_1
653.0,-512.0,1,cluster_1
811.0,-409.0,1,cluster_1
568.0,-407.0,1,cluster_1
681.0,-617.0,1,cluster_1
859.0,-477.0,1,cluster_1
668.0,-515.0,1,cluster_1
713.0,-700.0,1,cluster_1
686.0,-740.0,1,cluster_1
507.0,-516.0,1,cluster_1
700.0,-490.0,1,cluster_1
752.0,-758.0,1,cluster_1
770.0,-458.0,1,cluster_1
660.0,-443.0,1,cluster_1
707.0,-403.0,1,cluster_1
706.0,-800.0,1,cluster_1
749.0,-414.0,1,cluster_1
647.0,-534.0,1,cluster_1
605.0,-704.0,1,cluster_1
672.0,-882.0,1,cluster_1
722.0,-486.0,1,cluster_1
668.0,-293.0,1,cluster_1
743.0,-357.0,1,cluster_1
687.0,-599.0,1,cluster_1
643.0,-341.0,1,cluster_1
786.0,-692.0,1,cluster_1
777.0,-396.0,1,cluster_1
774.0,-396.0,1,cluster_1
681.0,-704.0,1,cluster_1
680.0,-536.0,1,cluster_1
805.0,-739.0,1,cluster_1
840.0,-408.0,1,cluster_1
703.0,-863.0,1,cluster_1
760.0,-414.0,1,cluster_1
771.0,-428.0,1,cluster_1
822.0,-384.0,1,cluster_1
808.0,-727.0,1,cluster_1
730.0,-409.0,1,cluster_1
781.0,-599.0,1,cluster_1
760.0,-374.0,1,cluster_1
794.0,-803.0,1,cluster_1
730.0,-795.0,1,cluster_1
692.0,-634.0,1,cluster_1
646.0,-336.0,1,cluster_1
797.0,-774.0,1,cluster_1
831.0,-549.0,1,cluster_1
562.0,-523.0,1,cluster_1
736.0,-451.0,1,cluster_1
780.0,-404.0,1,cluster_1
447.0,-359.0,1,cluster_1
731.0,-428.0,1,cluster_1
565.0,-392.0,1,cluster_1
681.0,-399.0,1,cluster_1
740.0,-592.0,1,cluster_1
704.0,-618.0,1,cluster_1
692.0,-511.0,1,cluster_1
731.0,-766.0,1,cluster_1
754.0,-741.0,1,cluster_1
529.0,-397.0,1,cluster_1
756.0,-731.0,1,cluster_1
702.0,-616.0,1,cluster_1
701.0,-432.0,1,cluster_1
663.0,-651.0,1,cluster_1
774.0,-544.0,1,cluster_1
696.0,-475.0,1,cluster_1
720.0,-413.0,1,cluster_1
743.0,-789.0,1,cluster_1
771.0,-559.0,1,cluster_1
623.0,-484.0,1,cluster_1
704.0,-782.0,1,cluster_1
718.0,-762.0,1,cluster_1
685.0,-589.0,1,cluster_1
551.0,-253.0,1,cluster_1
581.0,-521.0,1,cluster_1
772.0,-390.0,1,cluster_1
643.0,-642.0,1,cluster_1
591.0,-519.0,1,cluster_1
716.0,-413.0,1,cluster_1
782.0,-376.0,1,cluster_1
762.0,-605.0,1,cluster_1
610.0,-519.0,1,cluster_1
708.0,-379.0,1,cluster_1
744.0,-423.0,1,cluster_1
701.0,-414.0,1,cluster_1
784.0,-768.0,1,cluster_1
705.0,-618.0,1,cluster_1
744.0,-696.0,1,cluster_1
744.0,-418.0,1,cluster_1
643.0,-585.0,1,cluster_1
735.0,-676.0,1,cluster_1
681.0,-560.0,1,cluster_1
636.0,-411.0,1,cluster_1
777.0,-407.0,1,cluster_1
709.0,-444.0,1,cluster_1
697.0,-667.0,1,cluster_1
783.0,-530.0,1,cluster_1
742.0,-528.0,1,cluster_1
765.0,-427.0,1,cluster_1
631.0,-401.0,1,cluster_1
714.0,-700.0,1,cluster_1
710.0,-407.0,1,cluster_1
610.0,-741.0,1,cluster_1
738.0,-414.0,1,cluster_1
612.0,-475.0,1,cluster_1
699.0,-578.0,1,cluster_1
725.0,-368.0,1,cluster_1
565.0,-548.0,1,cluster_1
735.0,-583.0,1,cluster_1
735.0,-348.0,1,cluster_1
748.0,-559.0,1,cluster_1
770.0,-533.0,1,cluster_1
637.0,-327.0,1,cluster_1
739.0,-408.0,1,cluster_1
847.0,-408.0,1,cluster_1
704.0,-662.0,1,cluster_1
673.0,-572.0,1,cluster_1
860.0,-681.0,1,cluster_1
688.0,-721.0,1,cluster_1
776.0,-681.0,1,cluster_1
586.0,-500.0,1,cluster_1
729.0,-746.0,1,cluster_1
715.0,-703.0,1,cluster_1
713.0,-808.0,1,cluster_1
744.0,-683.0,1,cluster_1
828.0,-684.0,1,cluster_1
771.0,-714.0,1,cluster_1
421.0,-389.0,1,cluster_1
756.0,-418.0,1,cluster_1
688.0,-388.0,1,cluster_1
694.0,-646.0,1,cluster_1
792.0,-478.0,1,cluster_1
774.0,-564.0,1,cluster_1
660.0,-604.0,1,cluster_1
809.0,-763.0,1,cluster_1
725.0,-520.0,1,cluster_1
713.0,-641.0,1,cluster_1
553.0,-645.0,1,cluster_1
706.0,-434.0,1,cluster_1
726.0,-620.0,1,cluster_1
600.0,-534.0,1,cluster_1
755.0,-728.0,1,cluster_1
812.0,-864.0,1,cluster_1
641.0,-417.0,1,cluster_1
757.0,-592.0,1,cluster_1
828.0,-434.0,1,cluster_1
677.0,-700.0,1,cluster_1
751.0,-399.0,1,cluster_1
826.0,-416.0,1,cluster_1
655.0,-642.0,1,cluster_1
620.0,-535.0,1,cluster_1
668.0,-379.0,1,cluster_1
648.0,-680.0,1,cluster_1
580.0,-377.0,1,cluster_1
765.0,-415.0,1,cluster_1
774.0,-481.0,1,cluster_1
622.0,-592.0,1,cluster_1
744.0,-567.0,1,cluster_1
687.0,-869.0,1,cluster_1
757.0,-681.0,1,cluster_1
770.0,-483.0,1,cluster_1
759.0,-539.0,1,cluster_1
679.0,-608.0,1,cluster_1
814.0,-682.0,1,cluster_1
551.0,-670.0,1,cluster_1
777.0,-419.0,1,cluster_1
553.0,-252.0,1,cluster_1
663.0,-607.0,1,cluster_1
637.0,-731.0,1,cluster_1
670.0,-675.0,1,cluster_1
434.0,-580.0,1,cluster_1
793.0,-399.0,1,cluster_1
700.0,-393.0,1,cluster_1
383.0,-528.0,1,cluster_1
527.0,-479.0,1,cluster_1
703.0,-385.0,1,cluster_1
598.0,-523.0,1,cluster_1
702.0,-548.0,1,cluster_1
779.0,-384.0,1,cluster_1
448.0,-461.0,1,cluster_1
636.0,-429.0,1,cluster_1
803.0,-557.0,1,cluster_1
650.0,-603.0,1,cluster_1
753.0,-736.0,1,cluster_1
794.0,-404.0,1,cluster_1
796.0,-405.0,1,cluster_1
793.0,-432.0,1,cluster_1
764.0,-855.0,1,cluster_1
652.0,-679.0,1,cluster_1
774.0,-496.0,1,cluster_1
714.0,-749.0,1,cluster_1
556.0,-485.0,1,cluster_1
791.0,-408.0,1,cluster_1
688.0,-388.0,1,cluster_1
820.0,-695.0,1,cluster_1
691.0,-425.0,1,cluster_1
822.0,-435.0,1,cluster_1
732.0,-704.0,1,cluster_1
627.0,-634.0,1,cluster_1
638.0,-499.0,1,cluster_1
788.0,-486.0,1,cluster_1
742.0,-428.0,1,cluster_1
754.0,-492.0,1,cluster_1
741.0,-670.0,1,cluster_1
797.0,-767.0,1,cluster_1
750.0,-473.0,1,cluster_1
778.0,-421.0,1,cluster_1
775.0,-831.0,1,cluster_1
645.0,-633.0,1,cluster_1
589.0,-715.0,1,cluster_1
772.0,-563.0,1,cluster_1
784.0,-576.0,1,cluster_1
742.0,-413.0,1,cluster_1
680.0,-709.0,1,cluster_1
714.0,-598.0,1,cluster_1
685.0,-404.0,1,cluster_1
683.0,-494.0,1,cluster_1
759.0,-816.0,1,cluster_1
806.0,-388.0,1,cluster_1
716.0,-840.0,1,cluster_1
509.0,-441.0,1,cluster_1
755.0,-787.0,1,cluster_1
757.0,-524.0,1,cluster_1
743.0,-817.0,1,cluster_1
750.0,-610.0,1,cluster_1
728.0,-562.0,1,cluster_1
787.0,-801.0,1,cluster_1
602.0,-403.0,1,cluster_1
661.0,-360.0,1,cluster_1
678.0,-424.0,1,cluster_1
708.0,-697.0,1,cluster_1
700.0,-401.0,1,cluster_1
656.0,-338.0,1,cluster_1
721.0,-602.0,1,cluster_1
855.0,-441.0,1,cluster_1
678.0,-697.0,1,cluster_1
648.0,-883.0,1,cluster_1
786.0,-923.0,1,cluster_1
765.0,-404.0,1,cluster_1
771.0,-647.0,1,cluster_1
764.0,-614.0,1,cluster_1
777.0,-424.0,1,cluster_1
730.0,-748.0,1,cluster_1
645.0,-732.0,1,cluster_1
495.0,-311.0,1,cluster_1
595.0,-295.0,1,cluster_1
761.0,-412.0,1,cluster_1
708.0,-423.0,1,cluster_1
620.0,-762.0,1,cluster_1
772.0,-387.0,1,cluster_1
582.0,-478.0,1,cluster_1
656.0,-706.0,1,cluster_1
838.0,-412.0,1,cluster_1
763.0,-398.0,1,cluster_1
740.0,-413.0,1,cluster_1
760.0,-691.0,1,cluster_1
712.0,-773.0,1,cluster_1
639.0,-592.0,1,cluster_1
728.0,-651.0,1,cluster_1
702.0,-396.0,1,cluster_1
747.0,-756.0,1,cluster_1
614.0,-646.0,1,cluster_1
655.0,-554.0,1,cluster_1
757.0,-537.0,1,cluster_1
731.0,-857.0,1,cluster_1
734.0,-729.0,1,cluster_1
716.0,-769.0,1,cluster_1
788.0,-412.0,1,cluster_1
739.0,-478.0,1,cluster_1
691.0,-333.0,1,cluster_1
601.0,-496.0,1,cluster_1
732.0,-730.0,1,cluster_1
792.0,-447.0,1,cluster_1
798.0,-657.0,1,cluster_1
701.0,-494.0,1,cluster_1
769.0,-390.0,1,cluster_1
771.0,-408.0,1,cluster_1
677.0,-404.0,1,cluster_1
645.0,-769.0,1,cluster_1
757.0,-414.0,1,cluster_1
747.0,-558.0,1,cluster_1
758.0,-390.0,1,cluster_1
772.0,-424.0,1,cluster_1
677.0,-378.0,1,cluster_1
684.0,-452.0,1,cluster_1
681.0,-618.0,1,cluster_1
776.0,-422.0,1,cluster_1
640.0,-496.0,1,cluster_1
669.0,-485.0,1,cluster_1
846.0,-572.0,1,cluster_1
603.0,-563.0,1,cluster_1
681.0,-518.0,1,cluster_1
705.0,-688.0,1,cluster_1
742.0,-741.0,1,cluster_1
710.0,-749.0,1,cluster_1
681.0,-446.0,1,cluster_1
662.0,-569.0,1,cluster_1
691.0,-557.0,1,cluster_1
807.0,-414.0,1,cluster_1
701.0,-386.0,1,cluster_1
759.0,-426.0,1,cluster_1
665.0,-383.0,1,cluster_1
733.0,-475.0,1,cluster_1
751.0,-719.0,1,cluster_1
612.0,-445.0,1,cluster_1
701.0,-599.0,1,cluster_1
676.0,-359.0,1,cluster_1
590.0,-583.0,1,cluster_1
684.0,-408.0,1,cluster_1
713.0,-740.0,1,cluster_1
642.0,-639.0,1,cluster_1
467.0,-468.0,1,cluster_1
687.0,-632.0,1,cluster_1
729.0,-663.0,1,cluster_1
717.0,-596.0,1,cluster_1
833.0,-712.0,1,cluster_1
672.0,-407.0,1,cluster_1
690.0,-424.0,1,cluster_1
708.0,-409.0,1,cluster_1
539.0,-356.0,1,cluster_1
752.0,-423.0,1,cluster_1
897.0,-896.0,1,cluster_1
712.0,-722.0,1,cluster_1
632.0,-444.0,1,cluster_1
678.0,-698.0,1,cluster_1
707.0,-704.0,1,cluster_1
734.0,-760.0,1,cluster_1
768.0,-583.0,1,cluster_1
720.0,-715.0,1,cluster_1
733.0,-417.0,1,cluster_1
662.0,-526.0,1,cluster_1
642.0,-417.0,1,cluster_1
694.0,-527.0,1,cluster_1
661.0,-715.0,1,cluster_1
723.0,-670.0,1,cluster_1
712.0,-765.0,1,cluster_1
576.0,-515.0,1,cluster_1
738.0,-406.0,1,cluster_1
731.0,-592.0,1,cluster_1
876.0,-807.0,1,cluster_1
737.0,-654.0,1,cluster_1
696.0,-672.0,1,cluster_1
630.0,-672.0,1,cluster_1
700.0,-733.0,1,cluster_1
626.0,-489.0,1,cluster_1
762.0,-428.0,1,cluster_1
790.0,-710.0,1,cluster_1
772.0,-491.0,1,cluster_1
711.0,-636.0,1,cluster_1
842.0,-618.0,1,cluster_1
826.0,-757.0,1,cluster_1
698.0,-417.0,1,cluster_1
700.0,-410.0,1,cluster_1
432.0,-325.0,1,cluster_1
726.0,-547.0,1,cluster_1
759.0,-685.0,1,cluster_1
546.0,-407.0,1,cluster_1
742.0,-749.0,1,cluster_1
859.0,-444.0,1,cluster_1
631.0,-576.0,1,cluster_1
649.0,-572.0,1,cluster_1
726.0,-515.0,1,cluster_1
580.0,-549.0,1,cluster_1
643.0,-631.0,1,cluster_1
674.0,-688.0,1,cluster_1
705.0,-406.0,1,cluster_1
746.0,-747.0,1,cluster_1
714.0,-614.0,1,cluster_1
683.0,-784.0,1,cluster_1
739.0,-368.0,1,cluster_1
596.0,-699.0,1,cluster_1
788.0,-904.0,1,cluster_1
706.0,-641.0,1,cluster_1
693.0,-667.0,1,cluster_1
681.0,-703.0,1,cluster_1
716.0,-743.0,1,cluster_1
581.0,-709.0,1,cluster_1
791.0,-779.0,1,cluster_1
558.0,-686.0,1,cluster_1
549.0,-588.0,1,cluster_1
677.0,-623.0,1,cluster_1
553.0,-367.0,1,cluster_1
642.0,-636.0,1,cluster_1
594.0,-749.0,1,cluster_1
667.0,-684.0,1,cluster_1
624.0,-635.0,1,cluster_1
726.0,-428.0,1,cluster_1
705.0,-408.0,1,cluster_1
645.0,-621.0,1,cluster_1
762.0,-824.0,1,cluster_1
722.0,-414.0,1,cluster_1
667.0,-571.0,1,cluster_1
665.0,-733.0,1,cluster_1
368.0,-312.0,1,cluster_1
680.0,-423.0,1,cluster_1
724.0,-512.0,1,cluster_1
757.0,-609.0,1,cluster_1
656.0,-670.0,1,cluster_1
638.0,-431.0,1,cluster_1
637.0,-475.0,1,cluster_1
559.0,-406.0,1,cluster_1
806.0,-483.0,1,cluster_1
885.0,-463.0,1,cluster_1
678.0,-901.0,1,cluster_1
653.0,-397.0,1,cluster_1
833.0,-692.0,1,cluster_1
704.0,-692.0,1,cluster_1
720.0,-776.0,1,cluster_1
594.0,-817.0,1,cluster_1
760.0,-749.0,1,cluster_1
718.0,-666.0,1,cluster_1
821.0,-691.0,1,cluster_1
794.0,-773.0,1,cluster_1
685.0,-551.0,1,cluster_1
678.0,-747.0,1,cluster_1
758.0,-372.0,1,cluster_1
769.0,-413.0,1,cluster_1
777.0,-821.0,1,cluster_1
704.0,-574.0,1,cluster_1
621.0,-584.0,1,cluster_1
668.0,-430.0,1,cluster_1
599.0,-694.0,1,cluster_1
814.0,-593.0,1,cluster_1
688.0,-690.0,1,cluster_1
736.0,-718.0,1,cluster_1
661.0,-633.0,1,cluster_1
704.0,-542.0,1,cluster_1
611.0,-471.0,1,cluster_1
713.0,-662.0,1,cluster_1
777.0,-415.0,1,cluster_1
696.0,-386.0,1,cluster_1
797.0,-389.0,1,cluster_1
786.0,-757.0,1,cluster_1
666.0,-584.0,1,cluster_1
639.0,-616.0,1,cluster_1
792.0,-476.0,1,cluster_1
632.0,-592.0,1,cluster_1
684.0,-640.0,1,cluster_1
608.0,-395.0,1,cluster_1
376.0,-380.0,1,cluster_1
699.0,-398.0,1,cluster_1
617.0,-891.0,1,cluster_1
743.0,-374.0,1,cluster_1
776.0,-422.0,1,cluster_1
690.0,-625.0,1,cluster_1
753.0,-490.0,1,cluster_1
732.0,-494.0,1,cluster_1
688.0,-357.0,1,cluster_1
722.0,-668.0,1,cluster_1
709.0,-491.0,1,cluster_1
800.0,-396.0,1,cluster_1
699.0,-554.0,1,cluster_1
676.0,-761.0,1,cluster_1
706.0,-522.0,1,cluster_1
692.0,-676.0,1,cluster_1
792.0,-360.0,1,cluster_1
624.0,-498.0,1,cluster_1
665.0,-455.0,1,cluster_1
